Court Name,Data element,Data element (group),Jurisdiction,Response,Sheet Name,State,Subject,Year,"Race, Gender, Ethnicity"
Statutory Probate,Prepares Record,Prepares Record,Limited,Reporter,Trial Record,Texas,Trial Court Data Reported,2020,
District,Retains Record,Retains Record,Limited,Court,Trial Record,Alabama,Trial Court Data Reported,2020,
District,Retains Record,Retains Record,Limited,Court,Trial Record,Alaska,Trial Court Data Reported,2020,
County,Retains Record,Retains Record,Limited,Court,Trial Record,Colorado,Trial Court Data Reported,2020,
Court of Common Pleas,Retains Record,Retains Record,Limited,Court,Trial Record,Delaware,Trial Court Data Reported,2020,
Family,Retains Record,Retains Record,Limited,Court,Trial Record,Delaware,Trial Court Data Reported,2020,
County,Retains Record,Retains Record,Limited,Court,Trial Record,Florida,Trial Court Data Reported,2020,
District,Retains Record,Retains Record,Limited,Court,Trial Record,Hawaii,Trial Court Data Reported,2020,
Small Claims of Marion County,Retains Record,Retains Record,Limited,Court,Trial Record,Indiana,Trial Court Data Reported,2020,
District,Retains Record,Retains Record,Limited,Court,Trial Record,Kentucky,Trial Court Data Reported,2020,
District,Retains Record,Retains Record,Limited,Court,Trial Record,Maryland,Trial Court Data Reported,2020,
Orphans',Retains Record,Retains Record,Limited,Court,Trial Record,Maryland,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Retains Record,Retains Record,Limited,Court,Trial Record,Massachusetts,Trial Court Data Reported,2020,
District Court Dept,Retains Record,Retains Record,Limited,Court,Trial Record,Massachusetts,Trial Court Data Reported,2020,
Housing Court Dept,Retains Record,Retains Record,Limited,Court,Trial Record,Massachusetts,Trial Court Data Reported,2020,
Juvenile Court Dept,Retains Record,Retains Record,Limited,Court,Trial Record,Massachusetts,Trial Court Data Reported,2020,
Land Court Dept,Retains Record,Retains Record,Limited,Court,Trial Record,Massachusetts,Trial Court Data Reported,2020,
Probate & Family Court Dept,Retains Record,Retains Record,Limited,Court,Trial Record,Massachusetts,Trial Court Data Reported,2020,
County,Retains Record,Retains Record,Limited,Court,Trial Record,Nebraska,Trial Court Data Reported,2020,
Workers Compensation,Retains Record,Retains Record,Limited,Court,Trial Record,Nebraska,Trial Court Data Reported,2020,
Justice,Retains Record,Retains Record,Limited,Court,Trial Record,Nevada,Trial Court Data Reported,2020,
Justice,Retains Record,Retains Record,Limited,Reporter,Trial Record,Nevada,Trial Court Data Reported,2020,
Municipal,Retains Record,Retains Record,Limited,Court,Trial Record,Nevada,Trial Court Data Reported,2020,
Municipal,Retains Record,Retains Record,Limited,Reporter,Trial Record,Nevada,Trial Court Data Reported,2020,
Circuit,Retains Record,Retains Record,Limited,Court,Trial Record,New Hampshire,Trial Court Data Reported,2020,
Municipal,Retains Record,Retains Record,Limited,Court,Trial Record,New Jersey,Trial Court Data Reported,2020,
Tax,Retains Record,Retains Record,Limited,Court,Trial Record,New Jersey,Trial Court Data Reported,2020,
City,Retains Record,Retains Record,Limited,Court,Trial Record,New York,Trial Court Data Reported,2020,
Civil Ct of the City of NY,Retains Record,Retains Record,Limited,Court,Trial Record,New York,Trial Court Data Reported,2020,
Court of Claims,Retains Record,Retains Record,Limited,Court,Trial Record,New York,Trial Court Data Reported,2020,
Criminal Ct of the City of NY,Retains Record,Retains Record,Limited,Court,Trial Record,New York,Trial Court Data Reported,2020,
District,Retains Record,Retains Record,Limited,Court,Trial Record,New York,Trial Court Data Reported,2020,
Family,Retains Record,Retains Record,Limited,Court,Trial Record,New York,Trial Court Data Reported,2020,
Surrogates,Retains Record,Retains Record,Limited,Court,Trial Record,New York,Trial Court Data Reported,2020,
Town & Village Justice,Retains Record,Retains Record,Limited,Court,Trial Record,New York,Trial Court Data Reported,2020,
District,Retains Record,Retains Record,Limited,Court,Trial Record,North Carolina,Trial Court Data Reported,2020,
County,Retains Record,Retains Record,Limited,Court,Trial Record,Ohio,Trial Court Data Reported,2020,
Philadelphia Municipal,Retains Record,Retains Record,Limited,Court,Trial Record,Pennsylvania,Trial Court Data Reported,2020,
Constitutional County,Retains Record,Retains Record,Limited,Reporter,Trial Record,Texas,Trial Court Data Reported,2020,
County Court at Law,Retains Record,Retains Record,Limited,Reporter,Trial Record,Texas,Trial Court Data Reported,2020,
Municipal,Retains Record,Retains Record,Limited,Court,Trial Record,Texas,Trial Court Data Reported,2020,
Municipal,Retains Record,Retains Record,Limited,Reporter,Trial Record,Texas,Trial Court Data Reported,2020,
Statutory Probate,Retains Record,Retains Record,Limited,Reporter,Trial Record,Texas,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Audio recording, analog",Trial Record,Alabama,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Alabama,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Video recording, analog",Trial Record,Alabama,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Video recording, digital",Trial Record,Alabama,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Alaska,Trial Court Data Reported,2020,
County,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Colorado,Trial Court Data Reported,2020,
Court of Common Pleas,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Delaware,Trial Court Data Reported,2020,
Family,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Delaware,Trial Court Data Reported,2020,
Justice of the Peace,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Delaware,Trial Court Data Reported,2020,
County,Verbatim Record,Verbatim Record,Limited,"Audio recording, analog",Trial Record,Florida,Trial Court Data Reported,2020,
County,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Florida,Trial Court Data Reported,2020,
County,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,Florida,Trial Court Data Reported,2020,
County,Verbatim Record,Verbatim Record,Limited,"Steno type, without CAT or real-time technology",Trial Record,Florida,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Hawaii,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,Hawaii,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Steno type, without CAT or real-time technology",Trial Record,Hawaii,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Video recording, digital",Trial Record,Hawaii,Trial Court Data Reported,2020,
Small Claims of Marion County,Verbatim Record,Verbatim Record,Limited,"Audio recording, analog",Trial Record,Indiana,Trial Court Data Reported,2020,
Small Claims of Marion County,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Indiana,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Video recording, digital",Trial Record,Kentucky,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Maryland,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Massachusetts,Trial Court Data Reported,2020,
District Court Dept,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Massachusetts,Trial Court Data Reported,2020,
Housing Court Dept,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Massachusetts,Trial Court Data Reported,2020,
Juvenile Court Dept,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Massachusetts,Trial Court Data Reported,2020,
Land Court Dept,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Massachusetts,Trial Court Data Reported,2020,
Probate & Family Court Dept,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Massachusetts,Trial Court Data Reported,2020,
County,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Nebraska,Trial Court Data Reported,2020,
Separate Juvenile,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Nebraska,Trial Court Data Reported,2020,
Workers Compensation,Verbatim Record,Verbatim Record,Limited,"Audio recording, analog",Trial Record,Nebraska,Trial Court Data Reported,2020,
Workers Compensation,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Nebraska,Trial Court Data Reported,2020,
Workers Compensation,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,Nebraska,Trial Court Data Reported,2020,
Workers Compensation,Verbatim Record,Verbatim Record,Limited,"Steno type, without CAT or real-time technology",Trial Record,Nebraska,Trial Court Data Reported,2020,
Workers Compensation,Verbatim Record,Verbatim Record,Limited,"Voicewriting, with CAT or real-time technology",Trial Record,Nebraska,Trial Court Data Reported,2020,
Workers Compensation,Verbatim Record,Verbatim Record,Limited,"Voicewriting, without CAT or real-time technology",Trial Record,Nebraska,Trial Court Data Reported,2020,
Justice,Verbatim Record,Verbatim Record,Limited,"Audio recording, analog",Trial Record,Nevada,Trial Court Data Reported,2020,
Justice,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Nevada,Trial Court Data Reported,2020,
Justice,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,Nevada,Trial Court Data Reported,2020,
Justice,Verbatim Record,Verbatim Record,Limited,"Steno type, without CAT or real-time technology",Trial Record,Nevada,Trial Court Data Reported,2020,
Justice,Verbatim Record,Verbatim Record,Limited,"Video recording, digital",Trial Record,Nevada,Trial Court Data Reported,2020,
Municipal,Verbatim Record,Verbatim Record,Limited,"Audio recording, analog",Trial Record,Nevada,Trial Court Data Reported,2020,
Municipal,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Nevada,Trial Court Data Reported,2020,
Municipal,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,Nevada,Trial Court Data Reported,2020,
Municipal,Verbatim Record,Verbatim Record,Limited,"Steno type, without CAT or real-time technology",Trial Record,Nevada,Trial Court Data Reported,2020,
Municipal,Verbatim Record,Verbatim Record,Limited,"Video recording, digital",Trial Record,Nevada,Trial Court Data Reported,2020,
Circuit,Verbatim Record,Verbatim Record,Limited,"Audio recording, analog",Trial Record,New Hampshire,Trial Court Data Reported,2020,
Circuit,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New Hampshire,Trial Court Data Reported,2020,
Municipal,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New Jersey,Trial Court Data Reported,2020,
Municipal,Verbatim Record,Verbatim Record,Limited,"Video recording, digital",Trial Record,New Jersey,Trial Court Data Reported,2020,
Tax,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New Jersey,Trial Court Data Reported,2020,
City,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New York,Trial Court Data Reported,2020,
City,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,New York,Trial Court Data Reported,2020,
Civil Ct of the City of NY,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New York,Trial Court Data Reported,2020,
Civil Ct of the City of NY,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,New York,Trial Court Data Reported,2020,
Court of Claims,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New York,Trial Court Data Reported,2020,
Court of Claims,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,New York,Trial Court Data Reported,2020,
Criminal Ct of the City of NY,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New York,Trial Court Data Reported,2020,
Criminal Ct of the City of NY,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,New York,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New York,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,New York,Trial Court Data Reported,2020,
Family,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New York,Trial Court Data Reported,2020,
Family,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,New York,Trial Court Data Reported,2020,
Surrogates,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New York,Trial Court Data Reported,2020,
Surrogates,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,New York,Trial Court Data Reported,2020,
Town & Village Justice,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,New York,Trial Court Data Reported,2020,
Town & Village Justice,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,New York,Trial Court Data Reported,2020,
District,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,North Carolina,Trial Court Data Reported,2020,
County,Verbatim Record,Verbatim Record,Limited,"Audio recording, analog",Trial Record,Ohio,Trial Court Data Reported,2020,
County,Verbatim Record,Verbatim Record,Limited,"Audio recording, digital",Trial Record,Ohio,Trial Court Data Reported,2020,
County,Verbatim Record,Verbatim Record,Limited,"Steno type, with CAT or real-time technology",Trial Record,Ohio,Trial Court Data Reported,2020,
County,Verbatim Record,Verbatim Record,Limited,"Steno type, without CAT or real-time technology",Trial Record,Ohio,Trial Court Data Reported,2020,
